name	dMPALA_sv1	dMPASA_sv1	dMPALN_sv1	dMPASN_sv1	dMPAR_sv1	dA_sv1	dBPC_sv1	dBPR_sv1	dBPAR_sv1	dCL_sv1	dCi_sv1	dCMBD_sv1	dCMX_sv1	dCMY_sv1	dCo_sv1	dCHA_sv1	dCHC_sv1	dE_sv1	dOEX_sv1	dOEY_sv1	dMECD_sv1	dMARA_sv1	dOSA_sv1	dR_sv1	dSC_sv1	dAZRM_sv1	dNZRM_sv1	dMPALA_sv2	dMPASA_sv2	dMPALN_sv2	dMPASN_sv2	dMPAR_sv2	dA_sv2	dBPC_sv2	dBPR_sv2	dBPAR_sv2	dCL_sv2	dCi_sv2	dCMBD_sv2	dCMX_sv2	dCMY_sv2	dCo_sv2	dCHA_sv2	dCHC_sv2	dE_sv2	dOEX_sv2	dOEY_sv2	dMECD_sv2	dMARA_sv2	dOSA_sv2	dR_sv2	dSC_sv2	dAZRM_sv2	dNZRM_sv2	dMPALAt	dMPASAt	dMPALNt	dMPASNt	dMPARt	dAt	dBPCt	dBPRt	dBPARt	dCLt	dCit	dCMBDt	dCMXt	dCMYt	dCot	dCHAt	dCHCt	dEt	dOEXt	dOEYt	dMECDt	dMARAt	dOSAt	dRt	dSCt	dAZRMt	dNZRMt	PH
724	6153580000	5244590000	0.671449	0.572265	1.17332	95732	13482	1898.68	0.140831	1206.55	100643	12.4184	1280.41	1158.68	0.108184	884897	3468.11	0.00635981	1138	987	1257.01	1120150	95732	105806	10	11398200000	1.24372	5515790000	1544240000	0.696006	0.194859	3.57185	89022	9247	960.516	0.103873	1132.23	1301.26	-30.9331	1093.5	1196.31	0.173528	513013	2908.45	0.316452	692	998	1166.2	615831	89022	19.021	12	7060030000	0.890865	25605300000	3840710000	0.610997	0.0916475	6.66682	204713	10637	552.704	0.0519606	1489.5	37721.1	-77.1468	1584.44	1135.88	0.299309	683953	3481.3	0.546321	812	1401	1533.3	1015650	204713	6950.6	5	29446000000	0.702644	1249
730	4731250000	382526000	0.641016	0.0518267	12.3685	85912	7055	579.349	0.0821189	889.631	39015.9	40.5595	1303.8	1286.6	0.30309	283454	2238.02	0.72317	386	873	907.341	317662	85912	17718.6	7	5113780000	0.692842	3338010000	1951400000	0.880856	0.514947	1.71058	61559	12249	2437.3	0.19898	994.548	58195.6	5.05752	1272.05	1354.2	0.0977004	630079	2995.58	0.0687224	951	872	1067.49	826074	61559	55016	6	5289410000	1.3958	11330600000	157614000	1.0036	0.0139606	71.888	106254	4664	204.725	0.0438948	1284.93	11486.2	25.9165	1251.84	1072.76	0.500962	212100	2665.14	0.945874	1200	485	1322	340564	106254	1241.68	3	11488200000	1.01756	1064
736	2370390000	1638940000	1.05254	0.727746	1.4463	47456	8759	1616.66	0.184571	1149.01	48864.8	-3.36724	1330.98	1291.56	0.0800541	592799	3037.57	0.0332835	1085	889	1193.22	834292	47456	50315.3	7	4009330000	1.78028	2125470000	422319000	0.893063	0.177447	5.03285	48785	7142	1045.57	0.146398	926.412	29.6985	9.0757	1303.53	1304.89	0.126957	384265	2434.03	0.446868	564	889	952.419	491586	48785	0.0180793	7	2547790000	1.07051	7422660000	394146000	1.2133	0.0644267	18.8323	78216	7072	639.424	0.0904163	1497.23	493.742	8.75171	1233.02	1057.35	0.180831	432536	3250.57	0.808478	717	1441	1541.87	585699	78216	3.11677	3	7816800000	1.27773	1050
742	14735500000	4533450000	0.73845	0.227187	3.2504	141261	13714	1331.39	0.0970827	1363.06	72027.3	14.1973	1430.05	1170.37	0.13705	1030720	3835.46	0.280324	1098	1255	1441.29	1304680	141261	36725.9	7	19269000000	0.965637	12703600000	4546870000	0.692318	0.247794	2.79393	135460	13393	1324.17	0.0988705	1422.05	66868.8	8.84466	1211.86	1114.06	0.148235	913817	3828.78	0.223579	1092	1309	1473.95	1155200	135460	33009.3	6	17250500000	0.940112	19443800000	8404280000	0.520647	0.225041	2.31356	193250	10743	597.216	0.0555912	1717.03	4291.1	1.50952	1335.76	891.491	0.163229	1183920	4391.43	0.157149	1406	1267	1768.54	1478010	193250	95.2833	8	27848100000	0.745688	1302
748	11791900000	6155700000	0.594364	0.310274	1.91561	140853	12878	1177.42	0.0914287	1328.95	47924.6	40.0651	1283.81	1046.88	0.127255	1106860	3969.97	0.0986191	1264	1250	1438.14	1488240	140853	16306.1	5	17947600000	0.904638	9287970000	2108290000	0.658948	0.149575	4.40546	118723	10777	978.275	0.0907743	1363.73	2129.92	3.01145	1260.28	1062	0.167883	707177	3517.18	0.396905	772	1283	1413.9	963557	118723	38.2114	5	11396200000	0.808523	35133600000	1998140000	0.896191	0.0509689	17.5831	197998	8579	371.717	0.0433287	1867.17	39488.1	-17.1824	1325.04	974.645	0.327677	604248	4074.2	0.796334	1224	1522	1923.19	886233	197998	7875.4	7	37131700000	0.94716	1083
136	8794150000	954685000	0.902679	0.097994	9.21157	98703	8965	814.273	0.090828	1397.82	22179.8	14.7147	1291.46	1092.27	0.188663	523172	3279.94	0.646647	793	1316	1439.76	793902	98703	4984.09	3	9748840000	1.00067	12729400000	8045580000	0.726914	0.459446	1.58215	132331	18251	2517.17	0.137919	1485.08	117703	9.34834	1226.1	1053.88	0.0983304	1345780	4312.44	0.0508291	1301	1334	1559.24	1678260	132331	104692	8	20774900000	1.18636	33396000000	3635230000	0.741966	0.0807647	9.18676	212156	15866	1186.53	0.0747846	1838.07	141804	47.6674	1373.14	1048.91	0.207238	1023730	4476.14	0.64588	1811	1173	1907.05	1239230	212156	94781	14	37031200000	0.82273	1396
142	1955320000	161426000	0.69944	0.057744	12.1128	52873	4622	404.041	0.087417	782.102	648.235	28.4366	1283.31	1354.88	0.326905	161738	1786.59	0.718217	343	779	804.132	240068	52873	7.9475	3	2116750000	0.757184	2185300000	1617740000	0.640176	0.473909	1.35084	58426	10210	1784.21	0.174751	961.625	4522.91	12.535	1284.74	1394.62	0.132254	441772	2643.92	0.0222726	960	778	989.701	616343	58426	350.13	11	3803040000	1.11408	7680770000	342206000	0.774398	0.0345022	22.4449	99591	5164	267.764	0.0518521	1135.59	25119.8	7.28228	1283.69	1073.08	0.29595	336513	2651.39	0.836664	1135	442	1175.44	476174	99591	6335.98	6	8022970000	0.808901	876
148	2256960000	351934000	0.450916	0.0703125	6.41302	70748	4829	329.61	0.0682563	729.565	6935.12	18.4039	1275.69	1368.13	0.373549	189394	1788.39	0.533198	346	710	751.452	242619	70748	679.82	2	2608890000	0.521228	2674200000	2397530000	0.519341	0.465611	1.1154	71758	11816	1945.68	0.164665	894.437	96266.6	20.7549	1267.72	1380.77	0.14722	487421	2588.4	0.00297581	832	722	922.918	590689	71758	129146	11	5071730000	0.984952	8261790000	433213000	0.562291	0.0294842	19.071	121215	4950	202.141	0.0408365	997.75	3761.03	12.6091	1276.59	1079.53	0.591778	204832	2305.08	0.810637	986	432	1027.68	286054	121215	116.696	1	8695000000	0.591775	943
1111	6840680000	952075000	0.746594	0.10391	7.18502	95721	10962	1255.37	0.11452	1259.24	37985.4	13.0998	1307.81	1193.19	0.188798	507002	3013.68	0.571009	783	1091	1295.41	641422	95721	15073.9	5	7792750000	0.850504	8632160000	5373590000	0.625619	0.389453	1.60641	117464	15595	2070.46	0.132764	1277.66	49981.2	7.14982	1177.38	1170.77	0.113537	1034590	3780.16	0.0541306	1170	1122	1323.08	1281370	117464	21267.2	4	14005700000	1.01507	22949700000	3466830000	0.704093	0.106362	6.61978	180540	12054	804.802	0.0667664	1613.04	30	18.2888	1377.96	1049.72	0.193795	931604	4065.26	0.543944	1399	1053	1663.22	1446600	180540	0.00498505	6	26416500000	0.810455	1194
1117	8766090000	1965360000	0.632953	0.141908	4.46031	117684	11165	1059.25	0.0948727	1188.88	23250.5	-62.1394	1128.19	1120.18	0.234853	501096	2861.6	0.401601	683	1142	1216.23	643674	117684	4593.54	3	10731500000	0.77486	7704420000	7219910000	0.58896	0.551921	1.06711	114374	19140	3203	0.167346	1315.64	113352	5.63068	1265.62	1121.39	0.112207	1019320	3699.38	0.00105398	1310	1144	1351.67	1292570	114374	112339	9	14924300000	1.14088	45474400000	9431900000	0.661613	0.137226	4.82134	262169	13310	675.732	0.0507688	1728.67	7	-19.3256	1271.49	1301.21	0.230619	1136810	4294.92	0.430909	1710	1034	1780.53	1494090	262169	0.000186902	7	54906300000	0.798839	1094
1123	4046890000	3469280000	0.483105	0.414152	1.16649	91525	11560	1460.08	0.126304	1020.78	32430.1	-2.55978	1183.2	1379.69	0.164745	555554	2893.5	0.00590569	802	903	1081.05	681470	91525	11490.9	4	7516170000	0.897257	3055610000	2370970000	0.540622	0.419489	1.28876	75180	10509	1468.99	0.139785	961.412	87449.3	-7.35198	1162.17	1376.98	0.160042	469753	2649.69	0.0159176	698	934	1005.93	637417	75180	101721	10	5426580000	0.960111	10488100000	3333810000	0.4365	0.138748	3.14598	155009	6958	312.329	0.0448877	1092.93	393.161	-73.56	1480.56	1246.56	0.335906	461465	2826.04	0.267915	858	922	1122.16	686568	155009	0.997206	6	13821900000	0.575248	1463
1129	6559520000	5728320000	0.827374	0.722532	1.1451	89040	16789	3165.66	0.188556	1216.74	2015.69	-15.7842	1322.1	1232.58	0.093878	948465	3552.81	0.00457575	1190	1030	1264.11	1207590	89040	45.631	10	12287800000	1.5499	6922190000	1271490000	0.617178	0.113365	5.44417	105905	9652	879.667	0.0911383	1063.32	35804.9	-13.973	1194.15	1183.87	0.25228	419791	2723.33	0.475606	463	1031	1078.8	455216	105905	12105.1	5	8193680000	0.730543	28233100000	1151420000	0.726545	0.0296304	24.5203	197128	7631	295.403	0.0387109	1538.24	36882.2	4.58059	1412.44	1052.69	0.465892	423120	3316.06	0.849404	582	1503	1578.84	588518	197128	6900.58	6	29384500000	0.756175	1214
1135	20199900000	7491500000	0.517669	0.191987	2.69638	197537	16101	1312.37	0.0815088	1352.25	150860	9.14569	1228.34	1078.54	0.216856	910915	3641.13	0.210616	956	1317	1392.82	1115920	197537	115212	13	27691400000	0.709656	18248400000	12841500000	0.534303	0.375994	1.42104	184807	20627	2302.26	0.111614	1545.81	153927	0.498672	1233.82	1055.47	0.148079	1248030	4172.02	0.0302444	1262	1262	1590.1	1569590	184807	128208	11	31089900000	0.910296	83531000000	10012900000	0.525484	0.06299	8.34234	398698	19955	998.756	0.0500504	1830.52	99485.7	-76.7821	1410.57	1261.31	0.389263	1024240	4341.14	0.617672	1560	1282	1862.5	1384200	398698	24824.3	9	93543900000	0.588474	1158
1141	10099900000	7430410000	0.480401	0.353428	1.35926	144996	15972	1759.39	0.110155	1387.99	387.843	28.9869	1265.23	1212.72	0.139918	1036290	3866.13	0.0231884	1156	1161	1418.66	1279820	144996	1.03742	5	17530300000	0.833828	10503200000	8381130000	0.493311	0.393643	1.25319	145915	14587	1458.25	0.0999692	1282.6	120244	-11.6258	1243.48	1202.6	0.136381	1069910	3824.79	0.0126271	1198	1153	1362.77	1378200	145915	99088.7	10	18884300000	0.886954	42709400000	1743380000	0.885329	0.0361388	24.498	219639	10469	499	0.0476646	1906.31	12808.2	36.3983	1404.88	1051.89	0.42909	511871	4278.16	0.849277	1428	1562	1955.07	907975	219639	746.902	2	44452800000	0.921467	1038
1147	6715810000	1042980000	0.940958	0.146132	6.43908	84482	9880	1155.45	0.116948	1236.92	2428.16	9.77745	1248.29	1215.96	0.130858	645601	3233.79	0.53458	913	1215	1277.42	954360	84482	69.7897	13	7758790000	1.08709	8815950000	5123410000	0.720278	0.418591	1.72072	110633	13714	1699.98	0.123959	1275.55	78885.9	2.01671	1264.88	1161.28	0.107365	1030440	3757.2	0.0701722	1200	1184	1307.19	1366180	110633	56249	8	13939400000	1.13887	20481700000	3853140000	0.496825	0.0934657	5.31559	203040	11299	628.779	0.0556491	1495.98	37335.5	29.999	1303.21	1164.55	0.252445	804294	3696.86	0.46693	1469	944	1544.35	1055030	203040	6865.34	5	24334900000	0.59029	1454
1153	8233720000	3818450000	0.473339	0.219514	2.1563	131890	15668	1861.3	0.118796	1171.94	4082.15	14.3792	1299.96	1096.1	0.185945	709294	3276.76	0.13421	946	1105	1241.86	1036590	131890	126.347	12	12052200000	0.692853	8679000000	2854250000	0.45196	0.148635	3.04073	138575	13566	1328.06	0.0978964	1147.2	41205.5	36.8117	1273.19	1073.68	0.231735	597988	2956.09	0.255066	745	1121	1169.91	812708	138575	12252.5	4	11533200000	0.600595	30076400000	1079210000	0.698753	0.0250728	27.869	207468	7892	300.208	0.0380396	1472.57	23699	7.36699	1302.12	1061.12	0.466967	444288	3286.16	0.866243	895	1339	1515.46	554674	207468	2707.14	4	31155600000	0.723826	989
1159	8065770000	2163830000	0.472679	0.126807	3.72755	130629	10686	874.16	0.0818042	1183.06	30661.1	-6.57066	1426.62	1209.44	0.236029	553445	2970.94	0.332868	855	986	1217.63	778900	130629	7196.72	4	10229600000	0.599486	13645900000	11141300000	0.532436	0.434713	1.2248	160091	19779	2443.67	0.123549	1410.97	61559.1	18.3572	1294.04	1199.58	0.145432	1100800	3871.71	0.0102096	1382	1014	1452.61	1394860	160091	23671	4	24787200000	0.96715	53254300000	12230000000	0.414624	0.0952199	4.35438	358385	13647	519.666	0.0380792	1551.08	19531.3	-91.0735	1271.14	824.925	0.350814	1021580	4071	0.39247	1525	994	1601.92	1447250	358385	1064.42	2	65484300000	0.509844	1099
1165	11640900000	5133320000	0.467319	0.206075	2.26771	157829	11422	826.604	0.0723695	1172.27	8556.67	12.3091	1264.16	1272.72	0.220904	714468	3191.79	0.150506	1057	944	1213.75	946086	157829	463.898	1	16774200000	0.673394	15791400000	6826690000	0.4935	0.213342	2.31318	178882	15133	1280.22	0.0845977	1250.42	83989.3	1.97221	1320.27	1264.51	0.222791	802912	3352.15	0.157094	1061	950	1287.93	1005940	178882	39435	7	22618100000	0.706842	28855900000	15308000000	0.294513	0.156238	1.88502	313015	18157	1053.23	0.0580068	1544.45	175903	27.2285	1239.91	1182.03	0.262846	1190870	4226.49	0.0941047	1336	1353	1627.6	1571500	313015	98851	17	44163900000	0.450752	854
1171	9124720000	3933740000	0.524346	0.22605	2.3196	131917	10847	891.905	0.0822259	1225.23	56253.3	23.9617	1296.45	1060.08	0.177045	745104	3412.92	0.158021	1016	1145	1291.45	1075020	131917	23988.1	7	13058500000	0.750396	9349710000	5651820000	0.537862	0.325133	1.65428	131845	15828	1900.15	0.12005	1235.04	201748	6.76264	1247.76	1076.68	0.136817	963659	3602.26	0.0607625	1087	1127	1289.08	1218130	131845	308713	17	15001500000	0.862995	49194700000	4327150000	0.617619	0.0543256	11.3688	282227	11471	466.234	0.0406446	1767.06	8322.4	16.6057	1378.18	1099.44	0.328383	859445	4087.37	0.702753	1363	1363	1816.9	1222470	282227	245.414	1	53521800000	0.671945	1212
1177	14220100000	1149500000	0.797847	0.0644949	12.3707	133503	8805	580.721	0.0659536	1257.1	28358	-33.326	1355.32	1082.25	0.302426	441440	2959.4	0.723213	432	1234	1292.09	495353	133503	6023.65	4	15369600000	0.862342	14977400000	8996600000	0.770172	0.462625	1.66479	139452	18766	2525.33	0.13457	1322.92	135964	12.2979	1277.3	1089.23	0.116348	1198570	4010.11	0.062236	1292	1239	1409.07	1565840	139452	132562	9	23974000000	1.2328	38696100000	4376420000	0.624552	0.070635	8.84196	248914	11108	495.704	0.0446259	1641.71	43552.2	-20.1451	1266.88	969.399	0.396513	627758	3686.6	0.634872	1619	620	1690.96	994326	248914	7620.29	6	43072500000	0.695188	1242
1183	7707260000	2866750000	0.449671	0.167257	2.6885	130919	12197	1136.33	0.0931645	1146.53	40918.3	29.206	1272.95	1266.54	0.195017	671321	3184.81	0.209558	956	1131	1181.21	766541	130919	12788.9	5	10574000000	0.616928	8767670000	5666640000	0.588035	0.380053	1.54724	122107	15395	1940.97	0.126078	1212.13	25642.4	-7.16162	1266.85	1240.37	0.140598	868486	3513.34	0.046155	1142	1133	1281.14	1128140	122107	5384.91	2	14434300000	0.968088	28297000000	4136030000	0.710057	0.103785	6.84158	199629	9595	461.176	0.0480642	1521.46	18486.7	18.2832	1267	1067.45	0.276482	722033	3796.49	0.55495	1370	1230	1573.63	1052870	199629	1711.97	3	32433000000	0.813842	1423
1189	11367900000	8761710000	0.467776	0.360534	1.29745	155891	18757	2256.87	0.120321	1392.77	74879.8	20.0723	1278.91	1072.42	0.131372	1186640	4073.45	0.0167626	1378	1247	1433.49	1516970	155891	35967.3	5	20129600000	0.82831	9944020000	1986150000	0.500198	0.0999061	5.00669	140997	9051	581.01	0.0641928	1265.2	35700.8	2.88167	1210.88	1033.14	0.229836	613467	3216.35	0.444939	705	1255	1299.11	870294	140997	9039.51	5	11930200000	0.600105	68333400000	3449080000	0.876594	0.0442455	19.8121	279201	9792	343.42	0.0350715	1783.59	6779.71	-55.9733	1436.84	1109.65	0.389447	716916	4072.56	0.817039	856	1721	1836.82	864002	279201	164.629	1	71782400000	0.92084	1362
1195	5810230000	1882750000	0.481418	0.155999	3.08603	109859	10738	1049.57	0.0977435	1124.84	41723.7	31.0541	1241.11	1192.27	0.168579	651677	3156.79	0.260638	966	1069	1149.57	887851	109859	15846.3	5	7692980000	0.637417	6177400000	1651790000	0.491072	0.131309	3.73982	112158	10650	1011.27	0.0949553	1130.43	70203.2	13.9941	1263.66	1188.96	0.184112	609183	3095.7	0.334134	756	1084	1187.96	798835	112158	43942.4	9	7829190000	0.622381	18307600000	761574000	1.00221	0.0416909	24.0391	135156	7086	371.507	0.0524283	1496.43	10953.6	-31.7384	1364.42	1154.59	0.308075	438711	3305.48	0.84663	1003	1205	1540.93	684590	135156	887.722	2	19069100000	1.0439	1296
1201	9122770000	4420240000	0.749105	0.362963	2.06386	110355	14071	1794.15	0.127507	1271.98	46661	10.809	1265.81	1129.72	0.113709	970505	3787.3	0.120568	1237	1242	1394.02	1277010	110355	19729.5	4	13543000000	1.11207	7934300000	350526000	0.941978	0.0416153	22.6354	91777	6633	479.387	0.072273	1227.84	10094.2	6.07215	1213.06	1134.46	0.289193	317356	2726.43	0.837923	346	1201	1254.26	402902	91777	1110.21	2	8284830000	0.983594	23159600000	1678290000	0.656267	0.0475574	13.7995	187856	8936	425.071	0.0475684	1553.19	223.48	-43.2922	1437.16	1077.94	0.402983	466164	3363.78	0.747983	432	1541	1599.65	640006	187856	0.26586	4	24837900000	0.703824	1224
1207	4551670000	646967000	0.660732	0.0939152	7.03541	82999	7538	684.604	0.0908204	1061.82	35655.7	19.7433	1242.38	1263.64	0.2221	373701	2641.16	0.564154	518	985	1079.65	490361	82999	15317.4	6	5198640000	0.754647	4887470000	737450000	0.622976	0.0939983	6.62753	88574	8984	911.241	0.101429	1017.66	29934.4	0.56487	1239.51	1253.73	0.205394	431239	2642.76	0.544337	640	966	1052.96	532335	88574	10116.6	4	5624920000	0.716974	5127370000	783458000	0.581295	0.0888215	6.54453	93918	4753	240.54	0.050608	1026.16	3868.99	-27.3343	1346.78	1197.1	0.322175	291512	2342.95	0.540089	829	684	1056.94	411078	93918	159.384	1	5910820000	0.670117	1066
1213	5641890000	4492290000	0.53649	0.427174	1.25591	102549	14014	1915.11	0.136657	1038.54	70779.6	16.1027	1256.06	1338.3	0.154466	663892	3009.91	0.0128682	952	867	1075.1	816567	102549	48852.3	7	10134200000	0.963665	4264770000	2471940000	0.435708	0.252545	1.72527	98935	10631	1142.35	0.107454	947.008	12867.3	5.23394	1175.1	1339.75	0.205711	480942	2651.5	0.0708239	674	910	991.969	611508	98935	1673.48	2	6736710000	0.688253	17528300000	2470320000	0.543911	0.0766552	7.09555	179517	8959	447.109	0.0499061	1213.65	31281.8	-47.8334	1434.44	1163.92	0.348705	514810	2983.26	0.566935	834	1119	1259.11	608406	179517	5451.01	5	19998600000	0.620566	1085
1219	5304670000	657585000	0.657452	0.0815	8.0669	89825	7540	632.915	0.083941	1116.07	19126	20.1969	1309.8	1193.16	0.219614	409013	2709.11	0.607492	562	1055	1149.55	495536	89825	4072.4	3	5962260000	0.738952	7155110000	4260040000	0.632024	0.376297	1.67959	106400	14593	2001.46	0.137152	1242.03	24336.5	-1.70546	1270.31	1190.8	0.118366	898909	3554.86	0.0643215	1206	1055	1329.99	1193400	106400	5566.41	2	11415100000	1.00832	25971500000	984466000	0.761774	0.0288756	26.3813	184644	7696	320.771	0.0416802	1595.76	31064.4	24.9625	1306.08	1044.89	0.41486	445075	3442.21	0.85925	1532	723	1643.64	720028	184644	5226.27	5	26955900000	0.79065	1234
1225	14922600000	3024530000	0.756785	0.153387	4.93385	140422	13234	1247.23	0.0942445	1283.52	26816.8	-39.685	1531.73	1147.33	0.218432	642863	3219.56	0.439503	793	1185	1321.91	751396	140422	5121.29	3	17947100000	0.910172	13696800000	7847100000	0.70334	0.402954	1.74546	139549	14343	1474.19	0.102781	1237.52	93005.5	-32.452	1164.24	1117.87	0.151486	921202	3543.11	0.0737253	1087	1204	1268.23	1112420	139549	61985.6	8	21543900000	1.10629	16206500000	3596780000	0.469237	0.10414	4.50584	185844	9590	494.867	0.0516024	1318.39	82385.3	1.0784	1444.95	716.74	0.315231	589548	3264.38	0.40545	1269	1000	1357.94	703736	185844	36521.7	14	19803300000	0.573377	1195
1231	6618110000	664190000	0.577329	0.0579403	9.96419	107067	7543	531.414	0.0704512	968.364	23058.3	13.5218	1301.48	1259.62	0.287492	372417	2491.65	0.66845	483	961	996.495	456994	107067	4965.92	4	7282300000	0.635269	6809350000	4471370000	0.529638	0.347787	1.52288	113387	14459	1843.8	0.127519	1115.64	90413.1	14.7393	1291.34	1236.6	0.148262	764775	3243.16	0.0429545	1036	977	1175.34	968085	113387	72094.1	9	11280700000	0.877425	17855200000	1407220000	0.59646	0.0470087	12.6883	173018	6151	218.676	0.0355512	1285.62	9742.76	-1.09368	1306.06	1029.44	0.377605	458199	2944.11	0.729127	1277	591	1324.19	707600	173018	548.621	2	19262400000	0.643468	1236
1237	13258400000	6616000000	0.841456	0.41989	2.00399	125525	13963	1553.2	0.111237	1387.98	65229.6	-31.2535	1192.36	1146.17	0.113579	1105180	3890.53	0.111703	1243	1217	1429.62	1419920	125525	33896.8	6	19874400000	1.26135	11188100000	1821510000	0.883933	0.143911	6.1422	112504	10551	989.508	0.0937833	1372.88	24554.6	-52.1366	1020.88	1126.22	0.17722	634828	3362.6	0.518363	807	1194	1407.92	739090	112504	5359.18	3	13009600000	1.02785	18955300000	8895150000	0.405655	0.190361	2.13097	216166	12788	756.516	0.0591582	1480.9	35088.2	-90.4786	1671.46	1184.79	0.213197	1013930	3958.47	0.130481	1202	1475	1523.16	1356200	216166	5695.54	4	27850500000	0.596016	1258
1243	10473200000	910704000	0.7386	0.0642254	11.5001	119079	9898	822.734	0.0831213	1155.87	14651.8	18.8618	1245.8	1161.75	0.280175	425016	2742.02	0.705603	558	1067	1181.27	497367	119079	1802.79	2	11383900000	0.802826	10585000000	5586160000	0.694582	0.36656	1.89487	123448	17618	2514.37	0.142716	1156.94	177510	13.053	1269.7	1157.98	0.142705	865059	3413.47	0.0955561	992	1063	1194.33	1052440	123448	255246	13	16171200000	1.06114	30555900000	3581150000	0.434574	0.0509319	8.53244	265165	13465	683.749	0.0507797	1387.34	102709	25.3326	1301.03	1194.67	0.357363	742004	3497.44	0.6244	1335	804	1428.4	868967	265165	39783.4	12	34137100000	0.485505	1131
1249	10637000000	1976170000	0.450889	0.0837677	5.38261	153594	10838	764.758	0.0705627	1279.23	40069.5	38.2389	1312.03	1118.45	0.233376	658140	3244.5	0.471486	913	1276	1317.61	893363	153594	10453.3	5	12613100000	0.534656	11505400000	7048460000	0.400544	0.245382	1.63233	169483	14121	1176.54	0.0833181	1375.56	265.882	14.5601	1247.54	1107.15	0.169371	1000660	3870.7	0.0577041	1321	1286	1425.7	1197290	169483	0.417112	6	18553900000	0.645925	37736000000	3830470000	0.766899	0.0778458	9.85151	221824	8818	350.535	0.0397522	1717.02	20270.9	3.61231	1301.26	1060.65	0.286431	774441	4326.52	0.665357	1662	1211	1820.83	1488690	221824	1852.41	3	41566400000	0.844745	1254
1255	13690100000	4670980000	0.786803	0.268451	2.93089	131908	16432	2046.96	0.124572	1540.75	90163.5	24.3831	1285.62	1061.04	0.109561	1203970	4270.17	0.241287	1171	1358	1609.22	1538240	131908	61629.7	7	18361100000	1.05525	11222900000	184379000	1.0913	0.0179288	60.8686	101410	5834	335.623	0.0575288	1330.17	9705.42	29.9653	1275.04	1046.52	0.304332	333222	2919.82	0.936392	339	1325	1363.74	421574	101410	928.855	2	11407300000	1.10923	31899600000	879288000	0.796957	0.0219675	36.279	200067	8690	377.454	0.0434355	1712.42	24419.2	1.14341	1279.08	1050.64	0.403045	496389	3620.1	0.895579	404	1713	1763.77	641941	200067	2980.5	4	32778900000	0.818924	1271
1261	9189750000	653428000	0.49342	0.0350841	14.0639	136472	6014	265.023	0.0440677	1098.01	4937.48	34.4478	1270.55	1203.66	0.490529	278214	2488.35	0.752092	369	1098	1129.93	342323	136472	178.635	1	9843180000	0.528504	10031200000	4679800000	0.609883	0.284525	2.14352	128249	17200	2306.76	0.134114	1204.91	180550	8.22413	1251.5	1237.63	0.142024	903009	3499.98	0.132328	1098	1113	1239.98	1169100	128249	254179	14	14711000000	0.894407	27019700000	730077000	0.621694	0.0167983	37.0094	208474	5250	132.211	0.025183	1433.24	4340.87	52.7158	1370.2	1108.29	0.637855	326836	3065.84	0.897532	1414	483	1476.23	463381	208474	90.386	1	27749800000	0.638492	1014
1267	3842230000	664153000	0.618427	0.106899	5.78516	78822	7164	651.124	0.0908883	900.619	24145.5	11.8604	1318.26	1329.14	0.212529	370876	2443.83	0.497362	547	875	943.223	451627	78822	7396.47	5	4506380000	0.725326	4936980000	4599450000	0.41025	0.382202	1.07339	109700	12768	1486.07	0.11639	1160.12	93401	23.2488	1269.91	1323.32	0.142886	767746	3260.58	0.00125272	1080	889	1190.24	954211	109700	79523.6	10	9536430000	0.792452	13980500000	2202510000	0.509568	0.0802783	6.34753	165638	8930	481.441	0.0539128	1249.23	33115.3	2.20958	1320.1	1010.68	0.271694	609649	3140.04	0.529692	1250	644	1296.5	765452	165638	6620.61	5	16183000000	0.589847	865
1270	11133000000	3683990000	0.713495	0.2361	3.022	124914	11983	1149.53	0.09593	1315.3	1725.62	14.0313	1388.97	1137.18	0.149653	834690	3505.57	0.252742	1050	1095	1354.76	1146730	124914	23.8384	9	14817000000	0.949595	9373540000	3197610000	0.541226	0.184629	2.93143	131602	12246	1139.53	0.0930533	1171.21	42888	-12.79	1135.74	1125.64	0.18383	715891	3190.45	0.241355	963	1119	1198.32	866509	131602	13976.9	5	12571100000	0.725855	27491400000	10811100000	0.327038	0.128609	2.54289	289934	11687	471.093	0.0403092	1356.99	45961.1	-22.0154	1549.09	926.024	0.306219	946819	3695.65	0.189651	1240	1274	1395.93	1131370	289934	7285.88	5	38302400000	0.455647	993
952	6251090000	3328880000	0.584302	0.311157	1.87784	103433	12751	1571.92	0.123278	1051.57	34338.7	-22.4765	1192.71	1374.07	0.170373	607096	2957.51	0.0930455	907	755	1083.93	676990	103433	11400.1	4	9579970000	0.895459	3735950000	3426160000	0.441106	0.404529	1.09042	92030	10808	1269.29	0.11744	890.666	25764.8	-27.2074	1074	1364.26	0.196353	468697	2549.05	0.00187091	724	757	908.828	539362	92030	7213.12	3	7162120000	0.845635	13032000000	2872670000	0.561795	0.123837	4.53655	152306	10250	689.812	0.0672987	1092.48	46440.4	-60.1807	1491.34	1226.96	0.291384	522699	2923.58	0.40802	851	1028	1132.16	686666	152306	14160.4	6	15904700000	0.685632	785
